Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Order ID
420,2023-01-23,CUST150,Female,22,Clothing,4,500,IM0419
421,2023-01-02,CUST224,Female,37,Clothing,3,500,PF0420
422,2023-06-20,CUST383,Female,28,Clothing,3,30,OY0421
423,2023-03-08,CUST058,Female,27,Clothing,1,25,TA0422
424,2023-11-23,CUST119,Male,57,Beauty,4,300,MQ0423
425,2023-05-15,CUST152,Female,55,Electronics,4,30,BZ0424
426,2023-03-24,CUST094,Male,23,Electronics,3,50,UO0425
427,2023-08-15,CUST354,Male,25,Electronics,1,25,NQ0426
428,2023-10-10,CUST062,Female,40,Electronics,4,50,KO0427
429,2023-12-28,CUST256,Male,64,Electronics,2,25,NJ0428
430,2023-08-07,CUST053,Female,43,Electronics,3,300,MB0429
431,2023-10-15,CUST475,Male,63,Electronics,4,300,PG0430
432,2023-01-05,CUST435,Female,60,Electronics,2,500,GD0431
433,2023-02-27,CUST471,Male,29,Beauty,4,50,TL0432
434,2023-02-08,CUST288,Female,43,Electronics,2,25,PN0433
435,2023-12-20,CUST102,Female,30,Beauty,3,300,PJ0434
436,2023-03-18,CUST262,Female,57,Clothing,4,30,GT0435
437,2023-10-07,CUST103,Female,35,Electronics,4,300,SD0436
438,2023-01-19,CUST360,Female,42,Clothing,1,30,DJ0437
439,2023-07-09,CUST270,Male,50,Clothing,3,25,UI0438
440,2023-10-26,CUST398,Male,64,Clothing,2,300,FL0439
441,2023-10-10,CUST286,Male,57,Beauty,4,300,NQ0440
442,2023-03-17,CUST499,Female,60,Clothing,4,25,IK0441
443,2023-08-09,CUST206,Male,29,Clothing,2,300,ZT0442
444,2023-03-07,CUST177,Female,61,Clothing,3,30,FN0443
445,2023-01-22,CUST074,Female,53,Electronics,1,300,DZ0444
446,2023-06-07,CUST119,Male,21,Electronics,1,50,GY0445
447,2023-07-06,CUST331,Male,22,Beauty,4,500,FF0446
448,2023-01-21,CUST248,Female,54,Beauty,2,30,II0447
449,2023-07-03,CUST382,Male,25,Electronics,4,50,IK0448
450,2023-04-18,CUST211,Female,59,Beauty,2,25,KC0449
451,2023-12-16,CUST091,Female,45,Electronics,1,30,QR0450
452,2023-05-08,CUST128,Female,48,Clothing,3,500,FD0451
453,2023-12-08,CUST270,Female,26,Clothing,2,500,AE0452
454,2023-02-22,CUST201,Female,46,Beauty,1,25,NQ0453
455,2023-07-01,CUST400,Male,31,Electronics,4,25,YV0454
456,2023-10-14,CUST471,Male,57,Electronics,2,30,EG0455
457,2023-07-28,CUST060,Female,58,Beauty,3,300,FB0456
458,2023-11-14,CUST313,Female,39,Electronics,4,25,AO0457
459,2023-03-21,CUST419,Male,28,Clothing,4,300,YZ0458
460,2023-05-02,CUST304,Male,40,Beauty,1,50,AG0459
461,2023-03-25,CUST041,Female,18,Beauty,2,500,JW0460
462,2023-04-01,CUST449,Male,63,Electronics,4,300,CL0461
463,2023-07-31,CUST283,Female,54,Beauty,3,500,WU0462
464,2023-01-13,CUST045,Male,38,Electronics,2,300,EN0463
465,2023-04-02,CUST405,Female,43,Electronics,3,50,RD0464
466,2023-06-20,CUST314,Male,63,Electronics,4,25,WR0465
467,2023-07-30,CUST500,Female,53,Electronics,3,50,JI0466
468,2023-12-09,CUST458,Male,40,Electronics,1,25,CX0467
469,2023-05-08,CUST069,Male,18,Beauty,3,25,EP0468
470,2023-05-17,CUST306,Female,57,Clothing,2,500,SP0469
471,2023-03-23,CUST298,Male,32,Clothing,3,50,UH0470
472,2023-12-26,CUST202,Female,38,Beauty,3,300,RF0471
473,2023-02-25,CUST086,Male,64,Beauty,1,50,ST0472
474,2023-07-15,CUST413,Female,26,Clothing,3,500,MS0473
475,2023-01-20,CUST363,Male,26,Clothing,3,25,RA0474
476,2023-08-29,CUST456,Female,27,Clothing,4,500,FF0475
477,2023-04-24,CUST198,Male,43,Clothing,4,30,RV0476
478,2023-04-13,CUST456,Female,58,Clothing,2,30,FY0477
479,2023-08-24,CUST159,Male,52,Electronics,4,300,FL0478
480,2023-06-29,CUST444,Female,42,Beauty,4,500,WH0479
481,2023-06-06,CUST104,Female,43,Electronics,4,300,WB0480
482,2023-04-27,CUST418,Female,28,Clothing,4,300,HV0481
483,2023-04-25,CUST216,Male,55,Clothing,1,30,RD0482
484,2023-01-13,CUST197,Female,19,Clothing,4,300,MN0483
485,2023-12-04,CUST010,Male,24,Electronics,1,30,AY0484
486,2023-04-09,CUST142,Female,35,Electronics,1,25,AY0485
487,2023-07-24,CUST251,Male,44,Clothing,4,500,SR0486
488,2023-06-18,CUST422,Female,51,Electronics,3,300,JG0487
489,2023-05-23,CUST058,Male,44,Electronics,1,30,MY0488
490,2023-02-05,CUST005,Male,34,Clothing,3,50,CM0489
491,2023-05-23,CUST040,Female,60,Electronics,3,300,PZ0490
492,2023-06-29,CUST262,Male,61,Beauty,4,25,SY0491
493,2023-11-25,CUST021,Male,41,Beauty,2,25,SL0492
494,2023-09-18,CUST044,Female,42,Beauty,4,50,YB0493
495,2023-07-24,CUST226,Male,24,Beauty,2,30,TA0494
496,2023-12-14,CUST428,Male,23,Clothing,2,300,CB0495
497,2023-10-02,CUST079,Male,41,Clothing,4,30,LU0496
498,2023-06-19,CUST454,Female,50,Clothing,4,25,UQ0497
499,2023-01-15,CUST496,Male,46,Beauty,2,30,JH0498
500,2023-03-01,CUST186,Female,60,Beauty,4,25,LI0499
501,2023-05-14,CUST360,Male,39,Electronics,2,30,NQ0500
502,2023-04-02,CUST073,Male,43,Electronics,3,50,CY0501
503,2023-10-25,CUST174,Male,45,Beauty,4,500,DW0502
504,2023-05-16,CUST345,Female,38,Beauty,3,50,AA0503
505,2023-01-20,CUST459,Male,24,Beauty,1,50,YI0504
506,2023-02-25,CUST438,Male,34,Beauty,3,500,KU0505
507,2023-11-02,CUST145,Female,37,Electronics,3,500,CP0506
508,2023-08-11,CUST362,Male,58,Beauty,2,300,WM0507
509,2023-06-26,CUST462,Female,37,Electronics,3,300,AD0508
510,2023-06-10,CUST095,Female,39,Beauty,4,50,WF0509
511,2023-08-12,CUST244,Male,45,Beauty,2,50,SQ0510
512,2023-11-07,CUST080,Female,57,Beauty,1,25,UQ0511
513,2023-09-19,CUST385,Male,24,Electronics,4,25,NU0512
514,2023-03-01,CUST030,Female,18,Electronics,1,300,SF0513
515,2023-07-17,CUST486,Female,49,Clothing,3,300,BP0514
516,2023-10-23,CUST336,Male,30,Beauty,4,25,OR0515
517,2023-04-08,CUST366,Female,47,Clothing,4,25,HZ0516
518,2023-05-11,CUST251,Female,40,Clothing,1,30,PK0517
519,2023-01-23,CUST134,Female,36,Electronics,4,30,EE0518
520,2023-12-29,CUST432,Female,49,Electronics,4,25,HR0519
521,2023-08-12,CUST271,Female,47,Clothing,4,30,KV0520
522,2023-01-01,CUST357,Male,46,Beauty,3,500,IV0521
523,2023-09-24,CUST023,Female,62,Electronics,1,300,ZR0522
524,2023-10-03,CUST303,Male,46,Beauty,4,300,UH0523
525,2023-12-18,CUST148,Female,47,Beauty,2,25,LJ0524
526,2023-12-10,CUST440,Male,33,Clothing,2,50,KZ0525
527,2023-04-11,CUST492,Male,57,Clothing,2,25,IZ0526
528,2023-07-06,CUST162,Female,36,Clothing,2,30,TG0527
529,2023-08-09,CUST184,Female,35,Clothing,3,50,LL0528
530,2023-02-05,CUST210,Female,18,Electronics,4,30,LY0529
531,2023-12-07,CUST495,Male,31,Electronics,1,500,QM0530
532,2023-06-19,CUST435,Female,64,Clothing,4,30,PI0531
533,2023-11-16,CUST070,Male,19,Electronics,3,500,DK0532
534,2023-06-10,CUST013,Male,45,Clothing,2,500,VU0533
535,2023-12-06,CUST255,Male,47,Beauty,3,30,AQ0534
536,2023-03-05,CUST295,Female,55,Beauty,4,30,TQ0535
537,2023-06-03,CUST310,Female,21,Beauty,1,500,YH0536
538,2023-09-17,CUST203,Male,18,Clothing,3,50,EK0537
539,2023-06-08,CUST091,Male,25,Beauty,1,500,AW0538
540,2023-12-08,CUST020,Female,46,Electronics,3,300,LR0539
541,2023-07-29,CUST082,Male,56,Beauty,1,500,NN0540
542,2023-06-17,CUST490,Female,20,Beauty,1,50,JU0541
543,2023-07-26,CUST416,Male,49,Beauty,2,300,WZ0542
544,2023-12-23,CUST494,Female,27,Electronics,1,25,OM0543
545,2023-06-01,CUST118,Male,27,Clothing,2,25,OY0544
546,2023-10-11,CUST069,Female,36,Electronics,4,50,IA0545
547,2023-03-07,CUST362,Male,63,Clothing,4,500,NW0546
548,2023-04-09,CUST077,Female,51,Clothing,2,30,DI0547
549,2023-08-04,CUST037,Female,50,Beauty,2,50,QQ0548
550,2023-12-07,CUST390,Male,40,Clothing,3,300,IT0549
551,2023-07-14,CUST388,Male,45,Electronics,3,300,VS0550
552,2023-12-13,CUST379,Female,49,Electronics,3,25,WD0551
553,2023-03-31,CUST332,Male,24,Clothing,4,300,KK0552
554,2023-11-12,CUST286,Female,46,Beauty,3,50,HL0553
555,2023-10-19,CUST018,Male,25,Beauty,1,300,YT0554
556,2023-06-04,CUST273,Female,18,Electronics,1,50,ES0555
557,2023-07-27,CUST172,Female,20,Beauty,3,30,QG0556
558,2023-10-08,CUST158,Female,41,Clothing,1,25,ID0557
559,2023-01-01,CUST347,Female,40,Clothing,4,300,LT0558
560,2023-06-05,CUST316,Female,25,Electronics,1,50,JI0559
561,2023-05-27,CUST289,Female,64,Clothing,4,500,GZ0560
562,2023-04-18,CUST317,Male,54,Electronics,2,25,GL0561
563,2023-08-09,CUST219,Male,20,Clothing,2,30,GM0562
564,2023-10-24,CUST214,Male,50,Electronics,2,50,UW0563
565,2023-11-07,CUST133,Female,45,Beauty,2,30,PY0564
566,2023-12-02,CUST219,Female,64,Clothing,1,30,HR0565
567,2023-06-14,CUST262,Female,25,Clothing,3,300,JG0566
568,2023-08-27,CUST284,Female,51,Electronics,1,300,KF0567
569,2023-08-15,CUST395,Male,52,Electronics,4,50,QE0568
570,2023-08-15,CUST163,Male,49,Clothing,1,500,ST0569
571,2023-12-12,CUST009,Female,41,Electronics,1,50,AJ0570
572,2023-04-20,CUST234,Male,31,Clothing,4,500,QQ0571
573,2023-09-19,CUST210,Male,49,Beauty,2,30,QA0572
574,2023-08-31,CUST211,Female,63,Electronics,2,25,TD0573
575,2023-03-28,CUST082,Male,60,Clothing,2,50,AT0574
576,2023-12-04,CUST271,Female,33,Beauty,3,50,LF0575
577,2023-02-13,CUST248,Male,21,Beauty,4,500,DJ0576
578,2023-05-26,CUST355,Female,54,Clothing,4,30,RA0577
579,2023-09-21,CUST411,Female,38,Electronics,1,30,NL0578
580,2023-12-06,CUST224,Female,31,Clothing,3,500,WL0579
581,2023-11-21,CUST426,Female,48,Beauty,2,30,EP0580
582,2023-11-14,CUST298,Male,35,Clothing,3,300,CC0581
583,2023-06-21,CUST182,Female,24,Electronics,4,25,XO0582
584,2023-02-17,CUST365,Female,27,Beauty,4,50,JF0583
585,2023-05-01,CUST432,Female,24,Clothing,1,25,DK0584
586,2023-12-11,CUST072,Male,50,Electronics,1,50,KY0585
587,2023-06-08,CUST152,Female,40,Beauty,4,300,MK0586
588,2023-04-26,CUST439,Male,38,Electronics,2,30,MH0587
589,2023-04-12,CUST246,Female,36,Beauty,2,500,NK0588
590,2023-03-17,CUST337,Male,36,Clothing,3,300,FJ0589
591,2023-01-13,CUST160,Male,53,Electronics,4,25,UC0590
592,2023-01-24,CUST247,Female,46,Beauty,4,500,PY0591
593,2023-05-06,CUST033,Male,35,Electronics,2,30,PL0592
594,2023-09-01,CUST077,Female,19,Electronics,2,300,WS0593
595,2023-11-09,CUST273,Female,18,Clothing,4,500,IA0594
596,2023-02-07,CUST419,Female,64,Electronics,1,300,XL0595
597,2023-08-22,CUST297,Male,22,Beauty,4,300,IA0596
598,2023-08-01,CUST159,Male,37,Beauty,4,30,FT0597
599,2023-11-19,CUST126,Female,28,Beauty,2,50,PE0598
600,2023-10-22,CUST258,Female,59,Beauty,2,500,TU0599
601,2023-04-10,CUST096,Male,19,Clothing,1,30,CQ0600
602,2023-12-23,CUST030,Female,20,Electronics,1,300,IJ0601
603,2023-07-16,CUST174,Female,40,Clothing,3,30,HN0602
604,2023-09-11,CUST486,Female,29,Electronics,4,50,CY0603
605,2023-07-24,CUST374,Male,37,Electronics,2,500,DZ0604
606,2023-05-05,CUST212,Male,22,Electronics,1,50,AK0605
607,2023-03-17,CUST224,Male,54,Clothing,3,25,HZ0606
608,2023-12-02,CUST425,Female,55,Electronics,3,500,IZ0607
609,2023-12-19,CUST167,Female,47,Clothing,2,50,JC0608
610,2023-01-03,CUST409,Female,26,Beauty,2,300,JB0609
611,2023-02-24,CUST372,Male,51,Beauty,3,500,ME0610
612,2023-08-06,CUST137,Female,61,Electronics,1,500,FD0611
613,2023-04-23,CUST067,Female,52,Clothing,3,30,IZ0612
614,2023-04-01,CUST092,Female,39,Beauty,4,300,NQ0613
615,2023-12-23,CUST455,Female,61,Clothing,4,25,VL0614
616,2023-09-23,CUST495,Male,41,Clothing,2,50,RA0615
617,2023-08-26,CUST420,Male,34,Electronics,1,30,NV0616
618,2023-01-26,CUST154,Female,27,Beauty,1,50,JD0617
619,2023-10-13,CUST283,Male,47,Electronics,4,25,XU0618
620,2023-05-08,CUST347,Male,63,Electronics,3,25,ID0619
621,2023-03-04,CUST244,Female,40,Beauty,2,500,JM0620
622,2023-08-22,CUST209,Female,49,Beauty,3,25,GW0621
623,2023-03-10,CUST067,Male,34,Clothing,3,50,OV0622
624,2023-08-26,CUST296,Female,34,Beauty,3,300,NY0623
625,2023-12-08,CUST306,Male,31,Clothing,1,300,QN0624
626,2023-09-29,CUST063,Female,26,Clothing,4,500,MW0625
627,2023-10-14,CUST479,Male,57,Clothing,1,50,QO0626
628,2023-11-01,CUST089,Female,19,Beauty,4,50,EW0627
629,2023-06-12,CUST032,Male,62,Electronics,2,25,RZ0628
630,2023-08-15,CUST176,Male,42,Clothing,2,50,KF0629
631,2023-11-10,CUST139,Male,56,Electronics,3,30,BI0630
632,2023-09-16,CUST444,Female,26,Electronics,4,25,NG0631
633,2023-08-07,CUST453,Male,39,Beauty,4,30,SE0632
634,2023-10-08,CUST499,Male,60,Electronics,4,500,XD0633
635,2023-08-17,CUST309,Female,63,Electronics,3,300,ED0634
636,2023-03-23,CUST468,Female,21,Beauty,3,500,UW0635
637,2023-09-01,CUST366,Male,43,Clothing,2,300,RG0636
638,2023-08-19,CUST068,Male,46,Electronics,1,500,VS0637
639,2023-05-13,CUST111,Female,62,Beauty,4,50,GX0638
640,2023-05-07,CUST489,Female,51,Electronics,4,30,TH0639
641,2023-11-23,CUST408,Female,40,Electronics,1,300,NA0640
642,2023-05-22,CUST463,Female,54,Clothing,4,25,CC0641
643,2023-09-24,CUST134,Female,28,Electronics,3,30,VL0642
644,2023-09-06,CUST246,Male,23,Beauty,3,25,PX0643
645,2023-11-17,CUST410,Female,35,Electronics,4,30,HD0644
646,2023-05-03,CUST323,Male,38,Clothing,3,30,GY0645
647,2023-05-21,CUST053,Male,59,Clothing,3,500,IB0646
648,2023-08-14,CUST143,Male,53,Beauty,4,300,BJ0647
649,2023-02-09,CUST053,Female,58,Clothing,2,300,XF0648
650,2024-01-01,CUST197,Male,55,Electronics,1,30,UJ0649
651,2023-05-27,CUST217,Male,51,Clothing,3,50,ZP0650
652,2023-05-01,CUST057,Female,34,Beauty,2,50,GI0651
653,2023-05-20,CUST158,Male,54,Clothing,3,25,NK0652
654,2023-06-21,CUST441,Male,42,Clothing,3,25,LY0653
655,2023-06-13,CUST170,Female,55,Clothing,1,500,AJ0654
656,2023-10-04,CUST325,Male,29,Beauty,3,30,TX0655
657,2023-02-11,CUST047,Male,40,Clothing,1,25,WJ0656
658,2023-03-12,CUST455,Male,59,Clothing,1,25,JX0657
659,2023-03-19,CUST447,Female,39,Electronics,1,30,OY0658
660,2023-04-29,CUST328,Female,38,Beauty,2,500,DU0659
661,2023-07-16,CUST038,Female,44,Clothing,4,25,SZ0660
662,2023-12-22,CUST164,Male,48,Beauty,2,500,GP0661
663,2023-03-20,CUST169,Male,23,Clothing,4,300,WL0662
664,2023-12-28,CUST125,Female,44,Clothing,4,500,DR0663
665,2023-04-20,CUST378,Male,57,Clothing,1,50,EE0664
666,2023-02-02,CUST295,Male,51,Electronics,3,50,ZM0665
667,2023-08-01,CUST031,Female,29,Electronics,1,500,YY0666
668,2023-07-28,CUST404,Female,62,Electronics,3,50,DG0667
669,2023-06-19,CUST403,Male,24,Beauty,4,300,TE0668
670,2023-10-05,CUST374,Male,27,Beauty,1,30,CC0669
671,2023-08-27,CUST141,Male,62,Electronics,3,50,WX0670
672,2023-08-01,CUST061,Female,34,Beauty,2,50,WJ0671
673,2023-02-01,CUST441,Female,43,Clothing,3,500,GN0672
674,2023-04-16,CUST125,Female,38,Clothing,1,300,AF0673
675,2023-08-04,CUST134,Female,45,Clothing,2,30,XZ0674
676,2023-07-19,CUST205,Male,63,Electronics,3,500,JF0675
677,2023-10-27,CUST022,Female,19,Beauty,3,500,PX0676
678,2023-12-23,CUST159,Female,60,Electronics,3,300,ON0677
679,2023-01-11,CUST278,Female,18,Beauty,3,30,RS0678
680,2023-10-22,CUST226,Female,53,Clothing,3,300,HI0679
681,2023-07-14,CUST083,Female,43,Electronics,2,30,MM0680
682,2023-09-02,CUST162,Male,46,Beauty,4,300,ZF0681
683,2023-01-04,CUST385,Male,38,Beauty,2,500,AO0682
684,2023-06-30,CUST026,Female,28,Clothing,2,500,ZY0683
685,2023-06-02,CUST279,Male,57,Electronics,2,25,DZ0684
686,2023-07-19,CUST321,Female,28,Electronics,4,50,XG0685
687,2023-08-03,CUST468,Female,53,Electronics,1,300,GF0686
688,2023-10-03,CUST472,Male,56,Clothing,4,25,MO0687
689,2023-10-07,CUST301,Male,57,Electronics,2,50,FM0688
690,2023-11-05,CUST031,Female,52,Clothing,3,300,NE0689
691,2023-04-23,CUST238,Female,51,Clothing,3,30,QD0690
692,2023-09-07,CUST418,Female,64,Clothing,2,50,LE0691
693,2023-04-23,CUST369,Male,41,Beauty,3,500,DO0692
694,2023-05-20,CUST035,Female,39,Electronics,2,25,VN0693
695,2023-08-12,CUST436,Female,22,Electronics,3,50,DE0694
696,2023-09-06,CUST207,Female,50,Clothing,4,50,WO0695
697,2023-01-15,CUST146,Male,53,Clothing,1,500,HK0696
698,2023-07-19,CUST331,Female,64,Electronics,1,300,DP0697
699,2023-06-22,CUST192,Female,37,Clothing,4,30,AU0698
700,2023-12-09,CUST146,Male,36,Electronics,4,500,FJ0699
701,2023-12-14,CUST331,Female,52,Beauty,2,30,ZB0700
702,2023-07-27,CUST114,Female,60,Clothing,2,300,IQ0701
703,2023-03-26,CUST249,Male,34,Electronics,2,50,QV0702
704,2023-08-28,CUST082,Female,62,Clothing,3,30,VL0703
705,2023-03-07,CUST348,Male,60,Electronics,2,25,UG0704
706,2023-11-15,CUST215,Male,51,Electronics,4,25,UV0705
707,2023-10-01,CUST037,Female,26,Clothing,1,500,AU0706
708,2023-01-14,CUST232,Female,43,Beauty,3,300,JD0707
709,2023-07-21,CUST346,Female,19,Electronics,2,500,DG0708
710,2023-10-31,CUST130,Female,26,Electronics,3,500,VW0709
711,2023-10-16,CUST400,Male,26,Electronics,3,500,QJ0710
712,2023-12-06,CUST122,Female,57,Beauty,2,25,HF0711
713,2023-01-14,CUST093,Male,34,Beauty,3,25,BL0712
714,2023-02-12,CUST336,Female,18,Clothing,1,500,QV0713
715,2023-11-26,CUST026,Female,42,Beauty,4,25,TW0714
716,2023-08-08,CUST151,Female,60,Clothing,4,300,OT0715
717,2023-03-11,CUST030,Male,57,Clothing,1,500,QQ0716
718,2023-08-25,CUST393,Female,59,Beauty,3,25,UC0717
719,2023-04-04,CUST235,Female,42,Clothing,2,30,AF0718
720,2023-01-26,CUST077,Female,56,Beauty,3,500,KL0719
721,2023-05-14,CUST211,Female,52,Clothing,1,500,BR0720
722,2023-07-14,CUST234,Male,20,Beauty,3,300,QI0721
723,2023-06-17,CUST362,Female,54,Beauty,4,50,XG0722
724,2023-04-19,CUST253,Male,61,Clothing,3,50,IZ0723
725,2023-08-21,CUST102,Male,61,Electronics,1,300,GF0724
726,2023-06-17,CUST373,Male,47,Clothing,4,300,BJ0725
727,2023-06-22,CUST479,Male,55,Beauty,3,300,PJ0726
728,2023-07-14,CUST017,Male,51,Electronics,3,50,OQ0727
729,2023-05-23,CUST024,Male,29,Clothing,4,300,OZ0728
730,2023-08-04,CUST498,Female,36,Clothing,2,25,TB0729
731,2023-05-10,CUST359,Male,54,Clothing,4,500,XS0730
732,2023-02-11,CUST309,Male,61,Electronics,2,500,TW0731
733,2023-08-29,CUST226,Male,34,Beauty,1,30,WG0732
734,2023-01-10,CUST286,Female,27,Clothing,1,30,KR0733
735,2023-10-04,CUST373,Female,64,Clothing,4,500,NT0734
736,2023-01-27,CUST259,Male,29,Clothing,4,25,LS0735
737,2023-06-29,CUST083,Female,33,Clothing,1,50,JI0736
738,2023-04-25,CUST098,Male,41,Clothing,2,50,QL0737
739,2023-11-29,CUST449,Male,36,Beauty,1,25,JL0738
740,2023-02-05,CUST003,Female,25,Beauty,4,50,JI0739
741,2023-11-30,CUST290,Male,48,Clothing,1,300,JO0740
742,2023-01-21,CUST246,Female,38,Electronics,4,500,DJ0741
743,2023-01-16,CUST078,Female,34,Beauty,4,500,RJ0742
744,2023-05-07,CUST349,Male,40,Electronics,1,25,UH0743
745,2023-04-13,CUST477,Male,54,Beauty,2,50,LL0744
746,2023-01-11,CUST482,Female,33,Clothing,3,30,IM0745
747,2023-11-15,CUST158,Male,23,Beauty,1,30,XY0746
748,2023-03-20,CUST022,Male,25,Clothing,3,50,DU0747
749,2023-05-03,CUST349,Male,42,Beauty,1,30,QN0748
750,2023-03-06,CUST195,Female,35,Clothing,3,25,FG0749
751,2023-08-31,CUST067,Female,42,Clothing,2,25,LD0750
752,2023-12-09,CUST420,Male,29,Clothing,2,50,WX0751
753,2023-02-28,CUST221,Female,32,Clothing,1,30,ZB0752
754,2023-10-16,CUST076,Female,43,Electronics,4,25,EZ0753
755,2023-04-22,CUST428,Female,58,Clothing,3,25,OG0754
756,2023-08-27,CUST231,Female,62,Electronics,4,300,SP0755
757,2023-12-25,CUST058,Female,43,Electronics,4,300,SW0756
758,2023-05-12,CUST039,Male,64,Clothing,4,25,GH0757
759,2023-07-08,CUST047,Male,49,Electronics,2,50,RZ0758
760,2023-03-27,CUST493,Male,27,Beauty,1,500,NP0759
761,2023-11-07,CUST393,Female,33,Clothing,1,500,MA0760
762,2023-11-07,CUST500,Female,24,Electronics,2,25,XN0761
763,2023-02-28,CUST023,Male,34,Clothing,2,25,FC0762
764,2023-03-25,CUST070,Female,40,Clothing,1,25,LV0763
765,2023-06-09,CUST257,Male,43,Clothing,4,50,VV0764
766,2023-02-25,CUST239,Male,38,Electronics,3,300,YR0765
767,2023-10-24,CUST354,Male,39,Beauty,3,25,HF0766
768,2023-01-14,CUST208,Female,24,Beauty,3,25,OM0767
769,2023-06-09,CUST383,Female,31,Electronics,4,30,FY0768
770,2023-10-22,CUST018,Male,32,Clothing,1,50,BF0769
771,2023-12-13,CUST102,Male,24,Electronics,2,25,FN0770
772,2023-07-12,CUST373,Male,26,Electronics,1,30,SF0771
773,2023-07-23,CUST399,Male,25,Electronics,4,500,FS0772
774,2023-04-12,CUST189,Female,40,Clothing,2,25,XM0773
775,2023-02-08,CUST262,Female,46,Electronics,4,25,XP0774
776,2023-10-31,CUST025,Male,35,Clothing,3,30,MG0775
777,2023-12-20,CUST343,Male,48,Electronics,3,50,GJ0776
778,2023-11-18,CUST094,Female,47,Beauty,4,25,XR0777
779,2023-05-05,CUST008,Female,56,Electronics,2,500,TW0778
780,2023-02-22,CUST131,Male,52,Electronics,2,25,WI0779
781,2023-12-23,CUST404,Male,35,Beauty,1,500,EA0780
782,2023-06-04,CUST340,Male,59,Clothing,3,300,RE0781
783,2023-12-17,CUST240,Female,56,Clothing,1,300,UV0782
784,2023-11-04,CUST143,Female,34,Electronics,1,500,EV0783
785,2023-03-03,CUST418,Female,31,Beauty,4,50,IN0784
786,2023-10-17,CUST279,Male,48,Clothing,4,25,WA0785
787,2023-01-22,CUST280,Male,41,Electronics,1,25,FG0786
788,2023-06-27,CUST437,Female,52,Beauty,3,300,VX0787
789,2023-09-30,CUST167,Female,61,Clothing,4,500,LC0788
790,2023-08-08,CUST159,Male,62,Clothing,1,25,VH0789
791,2023-12-05,CUST190,Female,51,Beauty,1,25,PZ0790
792,2023-07-09,CUST435,Female,20,Beauty,1,50,TQ0791
793,2023-02-05,CUST408,Male,54,Beauty,1,30,PN0792
794,2023-09-17,CUST132,Female,60,Beauty,1,300,NL0793
795,2023-11-28,CUST200,Male,57,Electronics,1,300,SX0794
796,2023-06-24,CUST176,Male,43,Beauty,4,30,AG0795
797,2023-01-07,CUST352,Male,40,Clothing,3,25,RV0796
798,2023-08-04,CUST152,Male,61,Clothing,1,50,OK0797
799,2023-09-08,CUST481,Male,56,Electronics,2,50,GQ0798
800,2023-02-24,CUST277,Male,32,Clothing,4,300,BG0799
801,2023-08-10,CUST326,Male,21,Clothing,4,50,VN0800
802,2023-07-05,CUST080,Female,46,Beauty,1,30,PE0801
803,2023-11-22,CUST377,Male,39,Clothing,4,25,BV0802
804,2023-08-24,CUST267,Male,42,Electronics,1,30,DN0803
805,2023-12-29,CUST336,Female,30,Beauty,3,500,PK0804
806,2023-03-20,CUST110,Female,35,Beauty,3,300,IO0805
807,2023-08-11,CUST216,Female,50,Electronics,4,50,OC0806
808,2023-04-01,CUST446,Male,33,Beauty,4,500,IS0807
809,2023-09-25,CUST298,Female,62,Beauty,2,50,PH0808
810,2023-11-30,CUST358,Male,59,Electronics,4,25,NL0809
811,2023-05-19,CUST344,Male,61,Beauty,2,25,CD0810
812,2023-11-12,CUST070,Male,19,Electronics,3,25,UR0811
813,2023-10-03,CUST238,Male,52,Electronics,3,50,HK0812
814,2023-09-05,CUST345,Female,59,Clothing,1,500,FB0813
815,2023-08-27,CUST095,Female,51,Clothing,3,25,HJ0814
816,2023-08-12,CUST284,Male,47,Beauty,2,500,KC0815
817,2023-10-31,CUST197,Male,30,Beauty,4,50,UL0816
818,2023-05-18,CUST053,Male,30,Electronics,1,500,AQ0817
819,2023-06-15,CUST011,Female,35,Beauty,2,50,CR0818
820,2023-05-06,CUST127,Male,49,Electronics,4,50,LN0819
821,2023-02-14,CUST256,Male,49,Electronics,1,300,JW0820
822,2023-05-23,CUST141,Female,52,Beauty,3,50,HD0821
823,2023-08-19,CUST249,Female,56,Electronics,2,50,OS0822
824,2023-05-05,CUST189,Male,63,Clothing,4,30,FN0823
825,2023-08-26,CUST116,Female,46,Beauty,1,25,SC0824
826,2023-10-19,CUST135,Female,46,Clothing,1,300,VI0825
827,2023-11-09,CUST039,Male,61,Beauty,3,300,NH0826
828,2023-12-09,CUST182,Female,33,Electronics,4,300,UP0827
829,2023-07-14,CUST005,Male,61,Beauty,3,30,KI0828
830,2023-06-22,CUST184,Female,64,Clothing,3,50,UI0829
831,2023-01-15,CUST310,Male,27,Electronics,4,25,GA0830
832,2023-09-11,CUST221,Male,47,Beauty,4,500,WW0831
833,2023-06-16,CUST359,Male,42,Beauty,4,50,UZ0832
834,2023-04-04,CUST390,Female,56,Beauty,2,30,LX0833
835,2023-09-07,CUST044,Male,37,Clothing,4,50,QG0834
836,2023-04-19,CUST274,Female,22,Clothing,1,50,JI0835
837,2023-07-01,CUST220,Male,18,Beauty,3,30,IH0836
838,2023-05-13,CUST335,Male,47,Electronics,2,300,IY0837
839,2023-06-24,CUST418,Female,20,Electronics,4,300,BL0838
